id,device_id,product_code_id,is_primary
1117,K761271,CDB,1
1118,K761272,CDX,1
1119,K761273,KRA,1
1120,K761274,DXN,1
1121,K761275,DZA,1
1122,K761278,HRY,1
1123,K761279,CGX,1
1124,K761280,CGX,1
1125,K761281,KHQ,1
1126,K761282,CDX,1
1127,K761283,JGY,1
1128,K761284,KSF,1
1129,K761285,JAA,1
1130,K761287,FKP,1
1131,K761288,DPW,1
1132,K761289,GKL,1
1133,K761290,JQW,1
1134,K761291,DRT,1
1135,K761293,BTT,1
1136,K761294,BTI,1
1137,K761295,BZE,1
1138,K761297,BYP,1
1139,K761298,CAF,1
1140,K761299,CAF,1
1141,K761300,CAF,1
1142,K761301,DRX,1
1143,K761302,DXN,1
1144,K761303,KSS,1
1145,K761304,JPJ,1
1146,K761305,CDP,1
1147,K761306,KQO,1
1148,K761307,FRN,1
1149,K761308,DPD,1
1150,K761309,JIX,1
1151,K761310,JIL,1
1152,K761311,JZQ,1
1153,K761312,IQI,1
1154,K761313,ION,1
1155,K761314,ION,1
1156,K761315,CJE,1
1157,K761316,JXR,1
1158,K761318,DXH,1
1159,K761319,EZR,1
1160,K761320,CFR,1
1161,K761321,CDD,1
1162,K761322,GES,1
1163,K761323,FZZ,1
1164,K761324,KXA,1
1165,K761325,DRS,1
1166,K761326,FJK,1
1167,K761327,FPA,1
1168,K761328,DWS,1
1169,K761329,CIX,1
1170,K761330,JAK,1
1171,K761331,EAY,1
1172,K761332,JAK,1
1173,K761334,GEN,1
1174,K761335,KGX,1
1175,K761336,KGX,1
1176,K761337,JRR,1
1177,K761338,HGN,1
1178,K761339,IZZ,1
1179,K761340,EZR,1
1180,K761341,FLI,1
1181,K761342,JJC,1
1182,K761343,CFJ,1
1183,K761344,CGS,1
1184,K761345,CFR,1
1185,K761346,CGR,1
1186,K761347,HHR,1
1187,K761348,HHT,1
1188,K761350,HCC,1
1189,K761351,KIE,1
1190,K761352,EFW,1
1191,K761353,HKP,1
1192,K761354,EMA,1
1193,K761355,EMA,1
1194,K761358,FHS,1
1195,K761359,JSJ,1
1196,K761360,KNX,1
1197,K770001,CAE,1
1198,K770002,DTQ,1
1199,K770004,JSJ,1
1200,K770005,DXY,1
1201,K770006,IZO,1
1202,K770007,IZO,1
1203,K770008,IZO,1
1204,K770009,EJT,1
1205,K770010,JIX,1
1206,K770011,JIX,1
1207,K770012,JIX,1
1208,K770013,JQW,1
1209,K770015,BXJ,1
1210,K770016,DTR,1
1211,K770017,DTR,1
1212,K770018,DTR,1
1213,K770019,HNF,1
1214,K770020,JPK,1
1215,K770021,CAD,1
1216,K770022,DRT,1
1217,K770023,DRT,1
1218,K770024,DRT,1
1219,K770025,KZQ,1
1220,K770026,JQT,1
1221,K770028,IQA,1
1222,K770029,ILQ,1
1223,K770030,ILQ,1
1224,K770031,ILQ,1
1225,K770032,ILP,1
1226,K770033,KHQ,1
1227,K770034,GKL,1
1228,K770035,HWC,1
1229,K770036,DTN,1
1230,K770037,DPS,1
1231,K770038,DRT,1
1232,K770040,HNF,1
1233,K770041,HNF,1
1234,K770042,DTD,1
1235,K770043,KOC,1
1236,K770044,KOC,1
1237,K770045,KOC,1
1238,K770046,KOC,1
1239,K770047,FJT,1
1240,K770048,KOC,1
1241,K770049,JJT,1
1242,K770051,FPA,1
1243,K770052,BZA,1
1244,K770053,KAI,1
1245,K770054,KAI,1
1246,K770055,EBF,1
1247,K770056,KGO,1
1248,K770057,DHN,1
1249,K770058,GEH,1
1250,K770060,KPR,1
1251,K770061,JAX,1
1252,K770063,EFN,1
1253,K770064,KMT,1
1254,K770065,IOY,1
1255,K770066,JEC,1
1256,K770067,EMA,1
1257,K770068,DWF,1
1258,K770069,DPO,1
1259,K770070,KLI,1
1260,K770071,KDT,1
1261,K770072,JIS,1
1262,K770073,DXK,1
1263,K770074,IAF,1
1264,K770075,IAF,1
1265,K770076,KPA,1
1266,K770078,JOJ,1
1267,K770080,HST,1
1268,K770081,FPX,1
1269,K770082,MWZ,1
1270,K770083,DRX,1
1271,K770084,FZH,1
1272,K770085,EQN,1
1273,K770086,IMB,1
1274,K770087,FRN,1
1275,K770088,JJJ,1
1276,K770090,JXL,1
1277,K770091,EBO,1
1278,K770092,GOL,1
1279,K770093,EJL,1
1280,K770094,EAM,1
1281,K770095,JPK,1
1282,K770096,CAZ,1
1283,K770097,HNR,1
1284,K770098,HNQ,1
1285,K770099,HNR,1
1286,K770100,HNR,1
1287,K770101,HNR,1
1288,K770102,HNR,1
1289,K770103,HNQ,1
1290,K770104,HNR,1
1291,K770105,HNR,1
1292,K770107,JKA,1
1293,K770108,FPK,1
1294,K770109,EBF,1
1295,K770112,FMH,1
1296,K770113,EBZ,1
1297,K770115,DPW,1
1298,K770116,JEQ,1
1299,K770117,EJE,1
1300,K770118,HXD,1
1301,K770119,KMK,1
1302,K770120,FMA,1
1303,K770121,CIG,1
1304,K770122,KNW,1
1305,K770123,CCK,1
1306,K770125,FLK,1
1307,K770126,JIT,1
1308,K770127,JIT,1
1309,K770128,HRS,1
1310,K770129,EBW,1
1311,K770130,JDS,1
1312,K770131,DZL,1
1313,K770132,CBK,1
1314,K770133,ITG,1
1315,K770134,ITG,1
1316,K770135,DXY,1
1317,K770136,CAH,1
1318,K770137,FIL,1
1319,K770141,BWF,1
1320,K770142,JIX,1
1321,K770143,KRY,1
1322,K770144,ION,1
1323,K770145,IQC,1
1324,K770146,IPR,1
1325,K770147,IQC,1
1326,K770148,ISD,1
1327,K770149,KDD,1
1328,K770150,JZS,1
1329,K770152,EHZ,1
1330,K770153,KHE,1
1331,K770154,KGZ,1
1332,K770155,CJO,1
1333,K770156,CDX,1
1334,K770157,CAW,1
1335,K770158,EMD,1
1336,K770160,KXR,1
1337,K770161,JDG,1
1338,K770162,FSD,1
1339,K770163,JOK,1
1340,K770164,ISD,1
1341,K770165,JRQ,1
1342,K770166,ITJ,1
1343,K770167,IQI,1
1344,K770169,ILC,1
1345,K770170,IMC,1
1346,K770171,FPA,1
1347,K770173,ILG,1
1348,K770174,FPK,1
1349,K770175,KKX,1
1350,K770176,JSE,1
1351,K770178,EXB,1
1352,K770179,DXG,1
1353,K770180,FPX,1
1354,K770181,FOZ,1
1355,K770182,FPB,1
1356,K770183,FPB,1
1357,K770184,JDG,1
1358,K770185,KSZ,1
1359,K770186,KCX,1
1360,K770187,KCX,1
1361,K770188,GGC,1
1362,K770193,JQW,1
1363,K770194,HNL,1
1364,K770195,DTB,1
1365,K770197,DXY,1
1366,K770198,DXY,1
1367,K770199,DTD,1
1368,K770200,CGA,1
1369,K770201,CDP,1
1370,K770202,KPQ,1
1371,K770203,HTO,1
1372,K770204,HXY,1
1373,K770205,HWA,1
1374,K770206,HTD,1
1375,K770207,CCL,1
1376,K770208,JQW,1
1377,K770209,GHS,1
1378,K770210,JQW,1
1379,K770211,DXY,1
1380,K770212,DXY,1
1381,K770213,KOC,1
1382,K770214,DTB,1
1383,K770215,EBZ,1
1384,K770216,GRA,1
1385,K770217,GES,1
1386,K770218,BTO,1
1387,K770219,JDG,1
1388,K770220,KPS,1
1389,K770221,HQZ,1
1390,K770222,HNI,1
1391,K770223,IPM,1
1392,K770228,JJS,1
1393,K770229,CFR,1
1394,K770230,EZR,1
1395,K770231,FMH,1
1396,K770232,BSB,1
1397,K770233,JOL,1
1398,K770234,ISD,1
1399,K770235,DSY,1
1400,K770236,DSY,1
1401,K770238,FMF,1
1402,K770239,DRT,1
1403,K770240,IOL,1
1404,K770241,CDX,1
1405,K770242,CGX,1
1406,K770243,DRR,1
1407,K770244,GKZ,1
1408,K770245,KXN,1
1409,K770246,GWQ,1
1410,K770247,DRQ,1
1411,K770248,KDH,1
1412,K770249,BTT,1
1413,K770250,BZQ,1
1414,K770251,EXD,1
1415,K770252,NUW,1
1416,K770253,CAK,1
1417,K770254,KZR,1
1418,K770255,KZR,1
1419,K770256,KOD,1
1420,K770257,FXY,1
1421,K770258,FYF,1
1422,K770259,FYF,1
1423,K770260,FYF,1
1424,K770261,FXY,1
1425,K770262,CFR,1
1426,K770263,FLB,1
1427,K770264,DXH,1
1428,K770265,CHH,1
1429,K770267,CFJ,1
1430,K770268,GWJ,1
1431,K770269,DON,1
1432,K770270,HCC,1
1433,K770271,JIL,1
1434,K770272,KNK,1
1435,K770273,JIF,1
1436,K770276,IPF,1
1437,K770277,JIT,1
1438,K770278,JJQ,1
1439,K770279,DXJ,1
1440,K770280,KNS,1
1441,K770282,DTB,1
1442,K770283,DTB,1
1443,K770284,DTB,1
1444,K770285,DTB,1
1445,K770286,CAI,1
1446,K770287,JTY,1
1447,K770288,JJQ,1
1448,K770290,DQO,1
1449,K770291,FAM,1
1450,K770292,HGI,1
1451,K770294,ILK,1
1452,K770295,HGI,1
1453,K770296,HGM,1
1454,K770297,HGM,1
1455,K770299,FID,1
1456,K770300,FCE,1
1457,K770301,FZT,1
1458,K770302,FZT,1
1459,K770303,FZT,1
1460,K770304,FZT,1
1461,K770305,FZT,1
1462,K770306,JJQ,1
1463,K770307,JQW,1
1464,K770308,ESD,1
1465,K770309,ESD,1
1466,K770310,JJY,1
1467,K770311,CFR,1
1468,K770312,JJY,1
1469,K770313,CFJ,1
1470,K770314,CKA,1
1471,K770315,CDQ,1
1472,K770316,CJE,1
1473,K770317,CGA,1
1474,K770318,CIT,1
1475,K770319,CGS,1
1476,K770320,KNX,1
1477,K770321,ESD,1
1478,K770322,LCS,1
1479,K770323,GXY,1
1480,K770328,DXY,1
1481,K770329,GEN,1
1482,K770330,DXG,1
1483,K770331,EKP,1
1484,K770332,JOM,1
1485,K770333,JAA,1
1486,K770334,IXR,1
1487,K770335,KPW,1
1488,K770336,ITY,1
1489,K770337,JAA,1
1490,K770338,IZO,1
1491,K770339,FPX,1
1492,K770340,ITG,1
1493,K770341,DRF,1
1494,K770342,DSF,1
1495,K770343,IYX,1
1496,K770344,CBN,1
1497,K770345,EAP,1
1498,K770346,ILG,1
1499,K770347,JQY,1
1500,K770348,GCJ,1
1501,K770349,HWN,1
1502,K770350,FKP,1
1503,K770351,JQY,1
1504,K770352,JQY,1
1505,K770353,KPD,1
1506,K770354,BZO,1
1507,K770355,JQW,1
1508,K770356,CAZ,1
1509,K770357,DXN,1
1510,K770359,GBI,1
1511,K770360,ESD,1
1512,K770361,FMF,1
1513,K770362,KGX,1
1514,K770363,JIF,1
1515,K770364,CET,1
1516,K770365,DPO,1
1517,K770366,DPS,1
1518,K770367,EKP,1
1519,K770369,CBD,1
1520,K770370,FMI,1
1521,K770372,FLE,1
1522,K770373,ESD,1
1523,K770374,BSR,1
1524,K770375,CAH,1
1525,K770376,CAH,1
1526,K770378,HET,1
1527,K770379,HET,1
1528,K770380,JJY,1
1529,K770381,LDQ,1
1530,K770382,KOC,1
1531,K770383,KOC,1
1532,K770384,JPK,1
1533,K770385,GKL,1
1534,K770386,JPK,1
1535,K770387,FMH,1
1536,K770388,JEC,1
1537,K770389,HPC,1
1538,K770390,JJW,1
1539,K770391,BTX,1
1540,K770392,CAH,1
1541,K770393,JJO,1
1542,K770394,JBQ,1
1543,K770395,JOZ,1
1544,K770396,KKX,1
1545,K770398,JJH,1
1546,K770399,KNX,1
1547,K770400,KHM,1
1548,K770401,JJI,1
1549,K770403,FOZ,1
1550,K770404,DRB,1
1551,K770405,IRN,1
1552,K770406,CJE,1
1553,K770407,IWO,1
1554,K770408,EZK,1
1555,K770409,FRG,1
1556,K770410,GER,1
1557,K770411,DMP,1
1558,K770412,HIS,1
1559,K770413,EHS,1
1560,K770414,GAD,1
1561,K770415,BTT,1
1562,K770416,DTB,1
1563,K770417,ITJ,1
1564,K770418,GAD,1
1565,K770419,DXY,1
1566,K770420,HSN,1
1567,K770421,HSN,1
1568,K770422,FOX,1
1569,K770423,EXR,1
1570,K770424,BXP,1
1571,K770425,FMI,1
1572,K770426,CAM,1
1573,K770427,DYB,1
1574,K770428,FSM,1
1575,K770429,DWF,1
1576,K770430,DWF,1
1577,K770431,DWF,1
1578,K770432,KRA,1
1579,K770433,KXF,1
1580,K770436,ION,1
1581,K770437,KNC,1
1582,K770438,HDD,1
1583,K770439,EXB,1
1584,K770440,DZE,1
1585,K770441,JSO,1
1586,K770442,GBX,1
1587,K770443,JXR,1
1588,K770444,JXR,1
1589,K770446,EFQ,1
1590,K770447,GXY,1
1591,K770448,GXY,1
1592,K770449,CIC,1
1593,K770450,CHJ,1
1594,K770451,CIX,1
1595,K770452,CEK,1
1596,K770453,CIO,1
1597,K770454,CGX,1
1598,K770455,CGE,1
1599,K770456,CEO,1
1600,K770457,CGO,1
1601,K770458,CIG,1
1602,K770459,CDH,1
1603,K770460,CIC,1
1604,K770461,CAZ,1
1605,K770462,DQO,1
1606,K770463,FXX,1
1607,K770464,EFW,1
1608,K770465,CGI,1
1609,K770466,EQL,1
1610,K770468,DTB,1
1611,K770469,EJL,1
1612,K770470,CDW,1
1613,K770471,JDG,1
1614,K770472,JDL,1
1615,K770473,JDG,1
1616,K770474,CDX,1
1617,K770475,KOC,1
1618,K770476,FME,1
1619,K770477,DRF,1
1620,K770478,DTD,1
1621,K770479,FMC,1
1622,K770480,KHQ,1
1623,K770481,JOK,1
1624,K770482,KOC,1
1625,K770483,CHH,1
1626,K770484,DEW,1
1627,K770486,KME,1
1628,K770487,CAT,1
1629,K770488,FYC,1
1630,K770489,KOD,1
1631,K770490,KNX,1
1632,K770492,EFH,1
1633,K770493,KOD,1
1634,K770494,JIX,1
1635,K770496,FCM,1
1636,K770497,KNX,1
1637,K770498,KMJ,1
1638,K770499,FMR,1
1639,K770500,EOQ,1
1640,K770503,DXC,1
1641,K770504,JGZ,1
1642,K770505,IMD,1
1643,K770506,JJC,1
1644,K770507,DXY,1
1645,K770508,JCC,1
1646,K770509,INT,1
1647,K770510,FOZ,1
1648,K770511,FOZ,1
1649,K770512,DQR,1
1650,K770513,FXX,1
1651,K770514,FRG,1
1652,K770515,KPT,1
1653,K770516,KNX,1
1654,K770517,KPD,1
1655,K770518,FPA,1
1656,K770519,JKG,1
1657,K770520,CDP,1
1658,K770521,DRX,1
1659,K770522,DYG,1
1660,K770524,KOC,1
1661,K770526,JXR,1
1662,K770527,GMI,1
1663,K770528,FMI,1
1664,K770529,IPS,1
1665,K770530,JAM,1
1666,K770531,IYX,1
1667,K770532,BZC,1
1668,K770533,FPX,1
1669,K770534,KDH,1
1670,K770535,FIG,1
1671,K770536,FLE,1
1672,K770538,GEN,1
1673,K770539,GEN,1
1674,K770540,GEN,1
1675,K770541,FZT,1
1676,K770542,FZT,1
1677,K770543,FZT,1
1678,K770544,FZT,1
1679,K770546,DTN,1
1680,K770547,DAK,1
1681,K770548,JZQ,1
1682,K770549,CAI,1
1683,K770550,GKZ,1
1684,K770552,KOC,1
1685,K770553,EWO,1
1686,K770554,BSZ,1
1687,K770555,JJT,1
1688,K770556,EHK,1
1689,K770557,KNX,1
1690,K770558,ECO,1
1691,K770559,DXY,1
1692,K770560,KKX,1
1693,K770561,DYB,1
1694,K770562,KOD,1
1695,K770564,CDH,1
1696,K770566,JZS,1
1697,K770567,FTD,1
1698,K770568,FTD,1
1699,K770569,DXE,1
1700,K770570,JFN,1
1701,K770571,CAZ,1
1702,K770572,JJJ,1
1703,K770573,JAK,1
1704,K770574,EAM,1
1705,K770575,GXW,1
1706,K770577,KLJ,1
1707,K770578,FJG,1
1708,K770579,FAP,1
1709,K770580,BZH,1
1710,K770581,BZO,1
1711,K770582,HPX,1
1712,K770583,KXF,1
1713,K770585,BZA,1
1714,K770586,BYP,1
1715,K770587,BZA,1
1716,K770588,FRL,1
1717,K770589,FPA,1
1718,K770590,KCT,1
1719,K770592,LEA,1
1720,K770593,BZO,1
1721,K770594,JRC,1
1722,K770595,JOK,1
1723,K770596,FPK,1
1724,K770597,DEW,1
1725,K770598,EKP,1
1726,K770599,EBZ,1
1727,K770600,EBR,1
1728,K770601,JGS,1
1729,K770602,KPM,1
1730,K770603,JMM,1
1731,K770604,JLW,1
1732,K770606,JPA,1
1733,K770607,ILZ,1
1734,K770608,ITJ,1
1735,K770609,INT,1
1736,K770610,ITH,1
1737,K770611,IOE,1
1738,K770612,IQI,1
1739,K770613,CFJ,1
1740,K770614,BXH,1
1741,K770616,EWO,1
1742,K770617,EWO,1
1743,K770618,EWO,1
1744,K770619,BWF,1
1745,K770620,FPD,1
1746,K770621,KKX,1
1747,K770622,GYB,1
1748,K770623,GYB,1
1749,K770627,CBP,1
1750,K770628,JAY,1
1751,K770629,CBP,1
1752,K770630,BZA,1
1753,K770631,JAY,1
1754,K770632,KGK,1
1755,K770633,CAF,1
1756,K770634,BZA,1
1757,K770635,FMP,1
1758,K770636,INT,1
1759,K770637,DOP,1
1760,K770638,KIE,1
1761,K770639,KZQ,1
1762,K770641,KNA,1
1763,K770642,EIC,1
1764,K770643,CGX,1
1765,K770644,HEM,1
1766,K770645,JXR,1
1767,K770646,GEI,1
1768,K770647,GEI,1
1769,K770648,CDP,1
1770,K770649,KDQ,1
1771,K770650,JSL,1
1772,K770651,GAD,1
1773,K770652,IBK,1
1774,K770654,CDQ,1
1775,K770655,GJP,1
1776,K770656,DXY,1
1777,K770657,DXY,1
1778,K770658,ION,1
1779,K770659,JMF,1
1780,K770661,DXY,1
1781,K770662,JZT,1
1782,K770663,HCC,1
1783,K770664,CAF,1
1784,K770665,CBD,1
1785,K770666,GKL,1
1786,K770667,KZN,1
1787,K770668,DEW,1
1788,K770669,DEW,1
1789,K770670,DFK,1
1790,K770671,JQP,1
1791,K770672,KNX,1
1792,K770673,KNX,1
1793,K770674,HHK,1
1794,K770675,DXG,1
1795,K770676,CDX,1
1796,K770677,CDP,1
1797,K770678,KXZ,1
1798,K770679,JJE,1
1799,K770680,GKZ,1
1800,K770681,KRI,1
1801,K770682,FLE,1
1802,K770683,JTW,1
1803,K770684,ELZ,1
1804,K770685,EAQ,1
1805,K770686,IRT,1
1806,K770687,GRE,1
1807,K770688,ESD,1
1808,K770689,ESD,1
1809,K770690,JDY,1
1810,K770691,KOC,1
1811,K770692,HGM,1
1812,K770693,IZH,1
1813,K770694,CGS,1
1814,K770695,KMI,1
1815,K770697,HEX,1
1816,K770699,FIE,1
1817,K770701,GKZ,1
1818,K770702,DBF,1
1819,K770703,FPB,1
1820,K770704,KGO,1
1821,K770705,DQK,1
1822,K770706,GBX,1
1823,K770707,FMG,1
1824,K770708,FMG,1
1825,K770709,DRF,1
1826,K770710,HRX,1
1827,K770711,GCJ,1
1828,K770712,GCJ,1
1829,K770713,CCK,1
1830,K770714,DXE,1
1831,K770715,DXY,1
1832,K770716,DXY,1
1833,K770717,EGJ,1
1834,K770718,JZS,1
1835,K770719,JZS,1
1836,K770720,BYS,1
1837,K770721,CCK,1
1838,K770722,JBR,1
1839,K770723,INT,1
1840,K770724,IRS,1
1841,K770725,GZI,1
1842,K770726,CDX,1
1843,K770727,KNA,1
1844,K770729,FGA,1
1845,K770730,FRN,1
1846,K770732,JLS,1
1847,K770733,CDX,1
1848,K770734,FJI,1
1849,K770735,FHS,1
1850,K770736,CHL,1
1851,K770737,CDX,1
1852,K770738,CDP,1
1853,K770739,CDP,1
1854,K770740,JJJ,1
1855,K770742,ITG,1
1856,K770743,FPA,1
1857,K770744,FPA,1
1858,K770745,JSW,1
1859,K770746,JSE,1
1860,K770747,CHH,1
1861,K770748,JMO,1
1862,K770749,EFW,1
1863,K770750,JFJ,1
1864,K770751,FOZ,1
1865,K770752,CHJ,1
1866,K770753,IYX,1
1867,K770754,FOG,1
1868,K770755,DXK,1
1869,K770756,DXK,1
1870,K770757,DQC,1
1871,K770758,KZD,1
1872,K770759,KIK,1
1873,K770760,DPS,1
1874,K770762,KNX,1
1875,K770763,FPA,1
1876,K770764,KIT,1
1877,K770765,DPA,1
1878,K770766,BYE,1
1879,K770767,CDO,1
1880,K770768,HLI,1
1881,K770769,ERA,1
1882,K770770,ERA,1
1883,K770771,BYH,1
1884,K770772,JQW,1
1885,K770773,JQW,1
1886,K770774,JGT,1
1887,K770777,FLL,1
1888,K770778,HHD,1
1889,K770779,DLP,1
1890,K770780,CHH,1
1891,K770782,GWK,1
1892,K770783,EGY,1
1893,K770785,KLA,1
1894,K770786,ILH,1
1895,K770787,HCC,1
1896,K770788,GXW,1
1897,K770789,KNX,1
1898,K770790,HCC,1
1899,K770792,KFC,1
1900,K770794,KDC,1
1901,K770795,JJX,1
1902,K770796,KKX,1
1903,K770797,FRG,1
1904,K770798,GES,1
1905,K770799,KKX,1
1906,K770800,GES,1
1907,K770801,GMY,1
1908,K770802,KPK,1
1909,K770803,GKK,1
1910,K770804,GQG,1
1911,K770805,GOL,1
1912,K770806,GQX,1
1913,K770807,GNY,1
1914,K770808,GQG,1
1915,K770809,GOL,1
1916,K770810,GQX,1
1917,K770811,GNY,1
1918,K770812,FQP,1
1919,K770813,EIC,1
1920,K770814,KOD,1
1921,K770816,CIX,1
1922,K770817,CJY,1
1923,K770818,CFJ,1
1924,K770819,CGX,1
1925,K770820,CEO,1
1926,K770821,DSP,1
1927,K770822,CIX,1
1928,K770823,EWO,1
1929,K770824,JIH,1
1930,K770826,FON,1
1931,K770828,CAF,1
1932,K770830,GLE,1
1933,K770831,CDO,1
1934,K770832,DPS,1
1935,K770833,GMY,1
1936,K770835,DXZ,1
1937,K770836,KPX,1
1938,K770837,EAM,1
1939,K770838,CAI,1
1940,K770839,DWJ,1
1941,K770840,JSL,1
1942,K770841,CDT,1
1943,K770843,FPB,1
1944,K770844,CFR,1
1945,K770845,KHQ,1
1946,K770847,FRI,1
1947,K770848,FRI,1
1948,K770849,FRN,1
1949,K770850,FMF,1
1950,K770851,FMF,1
1951,K770852,FMF,1
1952,K770853,FRL,1
1953,K770854,CEP,1
1954,K770855,JAK,1
1955,K770857,FJF,1
1956,K770858,FJG,1
1957,K770861,FTD,1
1958,K770862,FTC,1
1959,K770863,FPA,1
1960,K770864,FIE,1
1961,K770865,DTC,1
1962,K770866,DHL,1
1963,K770867,FJI,1
1964,K770868,DQO,1
1965,K770869,GKZ,1
1966,K770870,CJE,1
1967,K770871,JMK,1
1968,K770872,ELN,1
1969,K770873,FHG,1
1970,K770874,JTY,1
1971,K770875,JTY,1
1972,K770876,JTY,1
1973,K770877,JQP,1
1974,K770878,GWJ,1
1975,K770880,DXY,1
1976,K770881,DXY,1
1977,K770882,CKA,1
1978,K770884,DSA,1
1979,K770885,ESD,1
1980,K770886,CFR,1
1981,K770887,CEK,1
1982,K770888,HKI,1
1983,K770889,EFQ,1
1984,K770890,IQM,1
1985,K770891,IQM,1
1986,K770892,JLW,1
1987,K770894,HBA,1
1988,K770896,HEX,1
1989,K770897,EXY,1
1990,K770898,HSP,1
1991,K770899,ITM,1
1992,K770900,ITM,1
1993,K770902,JKH,1
1994,K770903,IZL,1
1995,K770904,KNG,1
1996,K770906,FER,1
1997,K770907,BZK,1
1998,K770908,JDI,1
1999,K770909,CHH,1
2000,K770910,HSS,1
2001,K770911,FPP,1
2002,K770912,KCT,1
2003,K770913,FDX,1
2004,K770914,KQG,1
2005,K770915,JLW,1
2006,K770916,FMG,1
2007,K770918,CDP,1
2008,K770919,DLZ,1
2009,K770920,GAZ,1
2010,K770921,DXN,1
2011,K770922,EBF,1
2012,K770923,EMA,1
2013,K770924,GDY,1
2014,K770925,JTY,1
2015,K770926,JTO,1
2016,K770927,BZG,1
2017,K770928,BZG,1
2018,K770929,ITG,1
2019,K770931,EID,1
2020,K770932,EIH,1
2021,K770933,FRG,1
2022,K770937,KFM,1
2023,K770938,KLW,1
2024,K770939,EXR,1
2025,K770940,CDX,1
2026,K770941,EID,1
2027,K770942,JBQ,1
2028,K770943,FAL,1
2029,K770944,KDP,1
2030,K770945,FPK,1
2031,K770946,DSF,1
2032,K770948,JHL,1
2033,K770949,DXH,1
2034,K770950,JJS,1
2035,K770951,DXY,1
2036,K770953,FRC,1
2037,K770954,IYX,1
2038,K770955,HQG,1
2039,K770956,JOW,1
2040,K770957,JTW,1
2041,K770958,FQM,1
2042,K770959,KBI,1
2043,K770960,ESD,1
2044,K770961,DEW,1
2045,K770962,CZP,1
2046,K770963,DFT,1
2047,K770964,DAK,1
2048,K770966,KPL,1
2049,K770967,EIC,1
2050,K770968,CCK,1
2051,K770969,GEI,1
2052,K770970,GAH,1
2053,K770971,JJT,1
2054,K770973,JJT,1
2055,K770975,DIC,1
2056,K770977,DQX,1
2057,K770980,GHO,1
2058,K770981,GIO,1
2059,K770982,EXE,1
2060,K770983,JOL,1
2061,K770984,BZE,1
2062,K770986,KXZ,1
2063,K770987,GZI,1
2064,K770988,DRX,1
2065,K770989,JSE,1
2066,K770990,QJC,1
2067,K770991,CKA,1
2068,K770993,CDT,1
2069,K770994,DOP,1
2070,K770995,BYG,1
2071,K770996,CAT,1
2072,K770997,JEQ,1
2073,K770998,CHH,1
2074,K770999,IYO,1
2075,K771000,CGA,1
2076,K771001,CGA,1
2077,K771002,IME,1
2078,K771003,HNR,1
2079,K771004,CDT,1
2080,K771005,HTZ,1
2081,K771006,HTZ,1
2082,K771007,GEI,1
2083,K771008,JXB,1
2084,K771009,GEI,1
2085,K771011,EFH,1
2086,K771012,HIL,1
2087,K771013,CBT,1
2088,K771014,KRC,1
2089,K771015,GCY,1
2090,K771016,HTR,1
2091,K771017,CAI,1
2092,K771018,INK,1
2093,K771019,BZQ,1
2094,K771020,JEB,1
2095,K771021,DSS,1
2096,K771022,FOS,1
2097,K771023,HCC,1
2098,K771024,DLI,1
2099,K771025,LBI,1
2100,K771026,DWS,1
2101,K771027,DSA,1
2102,K771028,CCL,1
2103,K771029,ESD,1
2104,K771030,IOD,1
2105,K771031,ILI,1
2106,K771032,FRG,1
2107,K771033,CKA,1
2108,K771034,CAI,1
2109,K771035,JTY,1
2110,K771036,KKX,1
2111,K771037,FQZ,1
2112,K771038,FQZ,1
2113,K771039,CBK,1
2114,K771040,DYB,1
2115,K771041,DYB,1
2116,K771042,DYB,1
2117,K771043,DYG,1
2118,K771044,JJS,1
2119,K771045,GES,1
2120,K771046,DTK,1
2121,K771047,CDD,1
2122,K771048,FEG,1
2123,K771049,GEL,1
2124,K771050,KKX,1
2125,K771051,KPR,1
2126,K771052,GIM,1
2127,K771053,GIM,1
2128,K771054,GIM,1
2129,K771055,GIM,1
2130,K771056,GIM,1
2131,K771057,BSZ,1
2132,K771058,JTW,1
2133,K771059,CGA,1
2134,K771060,CDS,1
2135,K771061,CAF,1
2136,K771062,GNP,1
2137,K771063,GQL,1
2138,K771064,DHN,1
2139,K771065,FKP,1
2140,K771066,FEZ,1
2141,K771067,CHH,1
2142,K771068,JGM,1
2143,K771069,ESD,1
2144,K771070,KMH,1
2145,K771071,JCX,1
2146,K771072,HXO,1
2147,K771074,CAT,1
2148,K771075,BYX,1
2149,K771076,DYH,1
2150,K771077,EBZ,1
2151,K771078,KHQ,1
2152,K771079,GBX,1
2153,K771080,FRC,1
2154,K771081,EJH,1
2155,K771082,JAK,1
2156,K771083,JOW,1
2157,K771085,CJE,1
2158,K771087,CDW,1
2159,K771088,KNK,1
2160,K771089,CIG,1
2161,K771090,GKK,1
2162,K771091,CGE,1
2163,K771092,CIG,1
2164,K771093,CGO,1
2165,K771094,CIX,1
2166,K771095,DZB,1
2167,K771096,JAA,1
2168,K771097,HTD,1
2169,K771098,KSZ,1
2170,K771101,GIG,1
2171,K771102,LFR,1
2172,K771103,FCM,1
2173,K771104,FCM,1
2174,K771105,CAF,1
2175,K771106,HDA,1
2176,K771107,GKL,1
2177,K771108,FCG,1
2178,K771109,HSS,1
2179,K771110,EJT,1
2180,K771112,FZP,1
2181,K771113,GAG,1
2182,K771114,EMA,1
2183,K771116,CCE,1
2184,K771117,CGR,1
2185,K771118,CEM,1
